n_pairs,generating_policy,selected_policy,hits,n_simulations,rate,ci_lo,ci_hi
18,uniform,uniform,994,1000,0.994,0.9869716557675544,0.9972473684290918
18,uniform,expertise,0,1000,0.0,0.0,0.003826898586390522
18,uniform,repeat_last,0,1000,0.0,0.0,0.003826898586390522
18,uniform,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
18,uniform,history_frequency,0,1000,0.0,0.0,0.003826898586390522
18,uniform,reward_learning,0,1000,0.0,0.0,0.003826898586390522
18,uniform,belief_static,0,1000,0.0,0.0,0.003826898586390522
18,uniform,belief_dynamic,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
18,uniform,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
18,uniform,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
18,uniform,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
18,uniform,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
18,uniform,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
18,uniform,discounted_evidence:0.9,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
18,uniform,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
18,uniform,recent_window:5,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
18,uniform,recent_window:8,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
18,uniform,unresolved_tie,2,1000,0.002,0.000548632102457155,0.007262958889587807
18,expertise,uniform,0,1000,0.0,0.0,0.003826898586390522
18,expertise,expertise,1000,1000,1.0,0.9961731014136095,1.0
18,expertise,repeat_last,0,1000,0.0,0.0,0.003826898586390522
18,expertise,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
18,expertise,history_frequency,0,1000,0.0,0.0,0.003826898586390522
18,expertise,reward_learning,0,1000,0.0,0.0,0.003826898586390522
18,expertise,belief_static,0,1000,0.0,0.0,0.003826898586390522
18,expertise,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
18,expertise,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
18,expertise,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
18,expertise,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
18,expertise,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
18,expertise,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
18,expertise,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
18,expertise,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
18,expertise,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
18,expertise,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
18,expertise,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
18,repeat_last,uniform,0,1000,0.0,0.0,0.003826898586390522
18,repeat_last,expertise,0,1000,0.0,0.0,0.003826898586390522
18,repeat_last,repeat_last,994,1000,0.994,0.9869716557675544,0.9972473684290918
18,repeat_last,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
18,repeat_last,history_frequency,0,1000,0.0,0.0,0.003826898586390522
18,repeat_last,reward_learning,2,1000,0.002,0.000548632102457155,0.007262958889587807
18,repeat_last,belief_static,0,1000,0.0,0.0,0.003826898586390522
18,repeat_last,belief_dynamic,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
18,repeat_last,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
18,repeat_last,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
18,repeat_last,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
18,repeat_last,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
18,repeat_last,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
18,repeat_last,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
18,repeat_last,discounted_evidence:0.95,2,1000,0.002,0.000548632102457155,0.007262958889587807
18,repeat_last,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
18,repeat_last,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
18,repeat_last,unresolved_tie,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
18,win_stay_expertise,uniform,0,1000,0.0,0.0,0.003826898586390522
18,win_stay_expertise,expertise,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
18,win_stay_expertise,repeat_last,0,1000,0.0,0.0,0.003826898586390522
18,win_stay_expertise,win_stay_expertise,992,1000,0.992,0.9842934787948114,0.9959408529961804
18,win_stay_expertise,history_frequency,0,1000,0.0,0.0,0.003826898586390522
18,win_stay_expertise,reward_learning,0,1000,0.0,0.0,0.003826898586390522
18,win_stay_expertise,belief_static,0,1000,0.0,0.0,0.003826898586390522
18,win_stay_expertise,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
18,win_stay_expertise,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
18,win_stay_expertise,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
18,win_stay_expertise,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
18,win_stay_expertise,decay_q:0.2,2,1000,0.002,0.000548632102457155,0.007262958889587807
18,win_stay_expertise,discounted_evidence:0.8,4,1000,0.004,0.0015565629678934295,0.010239720429805971
18,win_stay_expertise,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
18,win_stay_expertise,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
18,win_stay_expertise,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
18,win_stay_expertise,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
18,win_stay_expertise,unresolved_tie,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
18,history_frequency,uniform,4,1000,0.004,0.0015565629678934295,0.010239720429805971
18,history_frequency,expertise,0,1000,0.0,0.0,0.003826898586390522
18,history_frequency,repeat_last,2,1000,0.002,0.000548632102457155,0.007262958889587807
18,history_frequency,win_stay_expertise,4,1000,0.004,0.0015565629678934295,0.010239720429805971
18,history_frequency,history_frequency,0,1000,0.0,0.0,0.003826898586390522
18,history_frequency,reward_learning,122,1000,0.122,0.10314842422860387,0.1437447111027074
18,history_frequency,belief_static,0,1000,0.0,0.0,0.003826898586390522
18,history_frequency,belief_dynamic,94,1000,0.094,0.07743389633418887,0.11367354531796026
18,history_frequency,decay_q:0.02,12,1000,0.012,0.006877579092159561,0.020857473928157594
18,history_frequency,decay_q:0.05,5,1000,0.005,0.0021375039957652504,0.011651125604761368
18,history_frequency,decay_q:0.1,13,1000,0.013,0.0076127471221297755,0.022114652101014598
18,history_frequency,decay_q:0.2,135,1000,0.135,0.11521104013883013,0.15758259582923498
18,history_frequency,discounted_evidence:0.8,2,1000,0.002,0.000548632102457155,0.007262958889587807
18,history_frequency,discounted_evidence:0.9,16,1000,0.016,0.009872155867426248,0.02583228196419978
18,history_frequency,discounted_evidence:0.95,38,1000,0.038,0.027808845539615407,0.05172720875420944
18,history_frequency,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
18,history_frequency,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
18,history_frequency,unresolved_tie,553,1000,0.553,0.522039800841041,0.5835545479088018
18,reward_learning,uniform,4,1000,0.004,0.0015565629678934295,0.010239720429805971
18,reward_learning,expertise,0,1000,0.0,0.0,0.003826898586390522
18,reward_learning,repeat_last,4,1000,0.004,0.0015565629678934295,0.010239720429805971
18,reward_learning,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
18,reward_learning,history_frequency,0,1000,0.0,0.0,0.003826898586390522
18,reward_learning,reward_learning,165,1000,0.165,0.14328430451009733,0.1892797175427844
18,reward_learning,belief_static,0,1000,0.0,0.0,0.003826898586390522
18,reward_learning,belief_dynamic,104,1000,0.104,0.08657073457775956,0.12446016910266174
18,reward_learning,decay_q:0.02,52,1000,0.052,0.039872841792417534,0.06755605934098838
18,reward_learning,decay_q:0.05,16,1000,0.016,0.009872155867426248,0.02583228196419978
18,reward_learning,decay_q:0.1,19,1000,0.019,0.012196787737404147,0.029484688702703543
18,reward_learning,decay_q:0.2,138,1000,0.138,0.11800423096411534,0.16076644361243145
18,reward_learning,discounted_evidence:0.8,24,1000,0.024,0.016180052367186296,0.03546315508705749
18,reward_learning,discounted_evidence:0.9,68,1000,0.068,0.05399222846448211,0.08531421191415932
18,reward_learning,discounted_evidence:0.95,83,1000,0.083,0.06745476337992819,0.10173687004112154
18,reward_learning,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
18,reward_learning,recent_window:8,9,1000,0.009,0.004742006589011481,0.017016007822824013
18,reward_learning,unresolved_tie,314,1000,0.314,0.2859918461940507,0.3434317600800866
18,belief_static,uniform,7,1000,0.007,0.0033948250792319975,0.01437849692694906
18,belief_static,expertise,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
18,belief_static,repeat_last,2,1000,0.002,0.000548632102457155,0.007262958889587807
18,belief_static,win_stay_expertise,4,1000,0.004,0.0015565629678934295,0.010239720429805971
18,belief_static,history_frequency,0,1000,0.0,0.0,0.003826898586390522
18,belief_static,reward_learning,130,1000,0.13,0.11056344299877965,0.1522684619551494
18,belief_static,belief_static,0,1000,0.0,0.0,0.003826898586390522
18,belief_static,belief_dynamic,73,1000,0.073,0.058458786926264744,0.09080938446651277
18,belief_static,decay_q:0.02,18,1000,0.018,0.011415645858738454,0.02827348437854201
18,belief_static,decay_q:0.05,5,1000,0.005,0.0021375039957652504,0.011651125604761368
18,belief_static,decay_q:0.1,8,1000,0.008,0.004059147003819634,0.01570652120518864
18,belief_static,decay_q:0.2,126,1000,0.126,0.10685258457167218,0.14800993557094794
18,belief_static,discounted_evidence:0.8,3,1000,0.003,0.0010207654054443255,0.008783171789427854
18,belief_static,discounted_evidence:0.9,24,1000,0.024,0.016180052367186296,0.03546315508705749
18,belief_static,discounted_evidence:0.95,46,1000,0.046,0.03466231280457309,0.06081251111186951
18,belief_static,recent_window:5,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
18,belief_static,recent_window:8,3,1000,0.003,0.0010207654054443255,0.008783171789427854
18,belief_static,unresolved_tie,549,1000,0.549,0.5180298338358857,0.5795951301026481
18,belief_dynamic,uniform,2,1000,0.002,0.000548632102457155,0.007262958889587807
18,belief_dynamic,expertise,0,1000,0.0,0.0,0.003826898586390522
18,belief_dynamic,repeat_last,3,1000,0.003,0.0010207654054443255,0.008783171789427854
18,belief_dynamic,win_stay_expertise,4,1000,0.004,0.0015565629678934295,0.010239720429805971
18,belief_dynamic,history_frequency,0,1000,0.0,0.0,0.003826898586390522
18,belief_dynamic,reward_learning,78,1000,0.078,0.0629469187422331,0.09628298366468052
18,belief_dynamic,belief_static,0,1000,0.0,0.0,0.003826898586390522
18,belief_dynamic,belief_dynamic,266,1000,0.266,0.2395462548357791,0.29424473370265175
18,belief_dynamic,decay_q:0.02,29,1000,0.029,0.02026631563648779,0.04133862283189209
18,belief_dynamic,decay_q:0.05,15,1000,0.015,0.00911089683719635,0.02460119479160246
18,belief_dynamic,decay_q:0.1,14,1000,0.014,0.008357497449441328,0.023362247976530262
18,belief_dynamic,decay_q:0.2,123,1000,0.123,0.10407382134719093,0.14481166018694755
18,belief_dynamic,discounted_evidence:0.8,53,1000,0.053,0.040746308422339304,0.06867493891389383
18,belief_dynamic,discounted_evidence:0.9,162,1000,0.162,0.14046373996425415,0.18612324348014586
18,belief_dynamic,discounted_evidence:0.95,97,1000,0.097,0.08016887955855043,0.11691560070208037
18,belief_dynamic,recent_window:5,7,1000,0.007,0.0033948250792319975,0.01437849692694906
18,belief_dynamic,recent_window:8,30,1000,0.03,0.021093603189697094,0.04250368148151
18,belief_dynamic,unresolved_tie,117,1000,0.117,0.09852807434893382,0.13840332996824137
18,decay_q:0.02,uniform,4,1000,0.004,0.0015565629678934295,0.010239720429805971
18,decay_q:0.02,expertise,0,1000,0.0,0.0,0.003826898586390522
18,decay_q:0.02,repeat_last,0,1000,0.0,0.0,0.003826898586390522
18,decay_q:0.02,win_stay_expertise,6,1000,0.006,0.0027526315709082315,0.013028344232445605
18,decay_q:0.02,history_frequency,0,1000,0.0,0.0,0.003826898586390522
18,decay_q:0.02,reward_learning,152,1000,0.152,0.1310821425815671,0.17558137883456074
18,decay_q:0.02,belief_static,0,1000,0.0,0.0,0.003826898586390522
18,decay_q:0.02,belief_dynamic,123,1000,0.123,0.10407382134719093,0.14481166018694755
18,decay_q:0.02,decay_q:0.02,46,1000,0.046,0.03466231280457309,0.06081251111186951
18,decay_q:0.02,decay_q:0.05,27,1000,0.027,0.018621256649289826,0.03899898941343562
18,decay_q:0.02,decay_q:0.1,26,1000,0.026,0.01780381535792082,0.0378240845019774
18,decay_q:0.02,decay_q:0.2,150,1000,0.15,0.1292097149821607,0.1734691140283127
18,decay_q:0.02,discounted_evidence:0.8,18,1000,0.018,0.011415645858738454,0.02827348437854201
18,decay_q:0.02,discounted_evidence:0.9,88,1000,0.088,0.07198073098543067,0.10717263344975514
18,decay_q:0.02,discounted_evidence:0.95,88,1000,0.088,0.07198073098543067,0.10717263344975514
18,decay_q:0.02,recent_window:5,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
18,decay_q:0.02,recent_window:8,8,1000,0.008,0.004059147003819634,0.01570652120518864
18,decay_q:0.02,unresolved_tie,263,1000,0.263,0.23665639362281327,0.29115755630713597
18,decay_q:0.05,uniform,3,1000,0.003,0.0010207654054443255,0.008783171789427854
18,decay_q:0.05,expertise,0,1000,0.0,0.0,0.003826898586390522
18,decay_q:0.05,repeat_last,4,1000,0.004,0.0015565629678934295,0.010239720429805971
18,decay_q:0.05,win_stay_expertise,4,1000,0.004,0.0015565629678934295,0.010239720429805971
18,decay_q:0.05,history_frequency,0,1000,0.0,0.0,0.003826898586390522
18,decay_q:0.05,reward_learning,153,1000,0.153,0.13201885442660544,0.1766370131923496
18,decay_q:0.05,belief_static,0,1000,0.0,0.0,0.003826898586390522
18,decay_q:0.05,belief_dynamic,165,1000,0.165,0.14328430451009733,0.1892797175427844
18,decay_q:0.05,decay_q:0.02,33,1000,0.033,0.023592783250793958,0.045981540028894805
18,decay_q:0.05,decay_q:0.05,12,1000,0.012,0.006877579092159561,0.020857473928157594
18,decay_q:0.05,decay_q:0.1,8,1000,0.008,0.004059147003819634,0.01570652120518864
18,decay_q:0.05,decay_q:0.2,202,1000,0.202,0.17827716392625706,0.22800366763123178
18,decay_q:0.05,discounted_evidence:0.8,32,1000,0.032,0.02275696612786701,0.04482501094899452
18,decay_q:0.05,discounted_evidence:0.9,107,1000,0.107,0.08932257609530181,0.12768536619360116
18,decay_q:0.05,discounted_evidence:0.95,84,1000,0.084,0.068358553811171,0.10282542581270594
18,decay_q:0.05,recent_window:5,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
18,decay_q:0.05,recent_window:8,16,1000,0.016,0.009872155867426248,0.02583228196419978
18,decay_q:0.05,unresolved_tie,176,1000,0.176,0.15364903702878677,0.2008307932551943
18,decay_q:0.1,uniform,5,1000,0.005,0.0021375039957652504,0.011651125604761368
18,decay_q:0.1,expertise,0,1000,0.0,0.0,0.003826898586390522
18,decay_q:0.1,repeat_last,2,1000,0.002,0.000548632102457155,0.007262958889587807
18,decay_q:0.1,win_stay_expertise,3,1000,0.003,0.0010207654054443255,0.008783171789427854
18,decay_q:0.1,history_frequency,0,1000,0.0,0.0,0.003826898586390522
18,decay_q:0.1,reward_learning,109,1000,0.109,0.09115973208991156,0.12983290260464586
18,decay_q:0.1,belief_static,0,1000,0.0,0.0,0.003826898586390522
18,decay_q:0.1,belief_dynamic,158,1000,0.158,0.1367072897211659,0.18191030891192525
18,decay_q:0.1,decay_q:0.02,39,1000,0.039,0.028658799196088068,0.052869601300564
18,decay_q:0.1,decay_q:0.05,23,1000,0.023,0.015374164302931469,0.0342766969484851
18,decay_q:0.1,decay_q:0.1,22,1000,0.022,0.014572598673771597,0.03308591637481774
18,decay_q:0.1,decay_q:0.2,188,1000,0.188,0.1649943095437335,0.21339367517417424
18,decay_q:0.1,discounted_evidence:0.8,51,1000,0.051,0.03900075064262791,0.06643580428795079
18,decay_q:0.1,discounted_evidence:0.9,113,1000,0.113,0.0948400509652163,0.13412196854065
18,decay_q:0.1,discounted_evidence:0.95,84,1000,0.084,0.068358553811171,0.10282542581270594
18,decay_q:0.1,recent_window:5,4,1000,0.004,0.0015565629678934295,0.010239720429805971
18,decay_q:0.1,recent_window:8,14,1000,0.014,0.008357497449441328,0.023362247976530262
18,decay_q:0.1,unresolved_tie,185,1000,0.185,0.16215440655759755,0.2102565395518285
18,decay_q:0.2,uniform,6,1000,0.006,0.0027526315709082315,0.013028344232445605
18,decay_q:0.2,expertise,0,1000,0.0,0.0,0.003826898586390522
18,decay_q:0.2,repeat_last,0,1000,0.0,0.0,0.003826898586390522
18,decay_q:0.2,win_stay_expertise,6,1000,0.006,0.0027526315709082315,0.013028344232445605
18,decay_q:0.2,history_frequency,0,1000,0.0,0.0,0.003826898586390522
18,decay_q:0.2,reward_learning,97,1000,0.097,0.08016887955855043,0.11691560070208037
18,decay_q:0.2,belief_static,0,1000,0.0,0.0,0.003826898586390522
18,decay_q:0.2,belief_dynamic,149,1000,0.149,0.1282740046402946,0.17241247816735156
18,decay_q:0.2,decay_q:0.02,40,1000,0.04,0.02951080927390945,0.05400993742556984
18,decay_q:0.2,decay_q:0.05,16,1000,0.016,0.009872155867426248,0.02583228196419978
18,decay_q:0.2,decay_q:0.1,24,1000,0.024,0.016180052367186296,0.03546315508705749
18,decay_q:0.2,decay_q:0.2,234,1000,0.234,0.20880755932590186,0.26122835072205797
18,decay_q:0.2,discounted_evidence:0.8,49,1000,0.049,0.03726084730617148,0.06419101521875278
18,decay_q:0.2,discounted_evidence:0.9,109,1000,0.109,0.09115973208991156,0.12983290260464586
18,decay_q:0.2,discounted_evidence:0.95,71,1000,0.071,0.05666945999361375,0.08861401899350932
18,decay_q:0.2,recent_window:5,4,1000,0.004,0.0015565629678934295,0.010239720429805971
18,decay_q:0.2,recent_window:8,4,1000,0.004,0.0015565629678934295,0.010239720429805971
18,decay_q:0.2,unresolved_tie,191,1000,0.191,0.16783652890414247,0.21652849442224692
18,discounted_evidence:0.8,uniform,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
18,discounted_evidence:0.8,expertise,0,1000,0.0,0.0,0.003826898586390522
18,discounted_evidence:0.8,repeat_last,0,1000,0.0,0.0,0.003826898586390522
18,discounted_evidence:0.8,win_stay_expertise,10,1000,0.01,0.005440695309270557,0.01830966530539216
18,discounted_evidence:0.8,history_frequency,0,1000,0.0,0.0,0.003826898586390522
18,discounted_evidence:0.8,reward_learning,0,1000,0.0,0.0,0.003826898586390522
18,discounted_evidence:0.8,belief_static,0,1000,0.0,0.0,0.003826898586390522
18,discounted_evidence:0.8,belief_dynamic,24,1000,0.024,0.016180052367186296,0.03546315508705749
18,discounted_evidence:0.8,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
18,discounted_evidence:0.8,decay_q:0.05,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
18,discounted_evidence:0.8,decay_q:0.1,4,1000,0.004,0.0015565629678934295,0.010239720429805971
18,discounted_evidence:0.8,decay_q:0.2,26,1000,0.026,0.01780381535792082,0.0378240845019774
18,discounted_evidence:0.8,discounted_evidence:0.8,562,1000,0.562,0.5310695678304088,0.5924558967448789
18,discounted_evidence:0.8,discounted_evidence:0.9,165,1000,0.165,0.14328430451009733,0.1892797175427844
18,discounted_evidence:0.8,discounted_evidence:0.95,7,1000,0.007,0.0033948250792319975,0.01437849692694906
18,discounted_evidence:0.8,recent_window:5,115,1000,0.115,0.0966831214598715,0.13626359045164926
18,discounted_evidence:0.8,recent_window:8,84,1000,0.084,0.068358553811171,0.10282542581270594
18,discounted_evidence:0.8,unresolved_tie,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
18,discounted_evidence:0.9,uniform,2,1000,0.002,0.000548632102457155,0.007262958889587807
18,discounted_evidence:0.9,expertise,0,1000,0.0,0.0,0.003826898586390522
18,discounted_evidence:0.9,repeat_last,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
18,discounted_evidence:0.9,win_stay_expertise,6,1000,0.006,0.0027526315709082315,0.013028344232445605
18,discounted_evidence:0.9,history_frequency,0,1000,0.0,0.0,0.003826898586390522
18,discounted_evidence:0.9,reward_learning,13,1000,0.013,0.0076127471221297755,0.022114652101014598
18,discounted_evidence:0.9,belief_static,0,1000,0.0,0.0,0.003826898586390522
18,discounted_evidence:0.9,belief_dynamic,119,1000,0.119,0.10037486818688018,0.14054122853594941
18,discounted_evidence:0.9,decay_q:0.02,16,1000,0.016,0.009872155867426248,0.02583228196419978
18,discounted_evidence:0.9,decay_q:0.05,12,1000,0.012,0.006877579092159561,0.020857473928157594
18,discounted_evidence:0.9,decay_q:0.1,14,1000,0.014,0.008357497449441328,0.023362247976530262
18,discounted_evidence:0.9,decay_q:0.2,85,1000,0.085,0.06926305688204971,0.10391326894465445
18,discounted_evidence:0.9,discounted_evidence:0.8,234,1000,0.234,0.20880755932590186,0.26122835072205797
18,discounted_evidence:0.9,discounted_evidence:0.9,298,1000,0.298,0.27046809653354564,0.32707797049535614
18,discounted_evidence:0.9,discounted_evidence:0.95,64,1000,0.064,0.05043597980625934,0.08090107576107321
18,discounted_evidence:0.9,recent_window:5,37,1000,0.037,0.02696102468045289,0.05058268341054474
18,discounted_evidence:0.9,recent_window:8,87,1000,0.087,0.07107415624980785,0.10608686198255073
18,discounted_evidence:0.9,unresolved_tie,12,1000,0.012,0.006877579092159561,0.020857473928157594
18,discounted_evidence:0.95,uniform,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
18,discounted_evidence:0.95,expertise,0,1000,0.0,0.0,0.003826898586390522
18,discounted_evidence:0.95,repeat_last,2,1000,0.002,0.000548632102457155,0.007262958889587807
18,discounted_evidence:0.95,win_stay_expertise,3,1000,0.003,0.0010207654054443255,0.008783171789427854
18,discounted_evidence:0.95,history_frequency,0,1000,0.0,0.0,0.003826898586390522
18,discounted_evidence:0.95,reward_learning,85,1000,0.085,0.06926305688204971,0.10391326894465445
18,discounted_evidence:0.95,belief_static,0,1000,0.0,0.0,0.003826898586390522
18,discounted_evidence:0.95,belief_dynamic,195,1000,0.195,0.17162968644915114,0.22070472168854713
18,discounted_evidence:0.95,decay_q:0.02,31,1000,0.031,0.02192386473850233,0.04366576613553198
18,discounted_evidence:0.95,decay_q:0.05,14,1000,0.014,0.008357497449441328,0.023362247976530262
18,discounted_evidence:0.95,decay_q:0.1,29,1000,0.029,0.02026631563648779,0.04133862283189209
