episode_id,round,condition,hidden_target_type,initial_target_type,final_target_type,swap_condition,rounds_since_swap,primary_strategy,probe_pred,probe_p_fairness,probe_p_risk,probe_p_expertise,probe_matches_active,probe_matches_initial,probe_matches_final,behaviour_matches_final,behaviour_matches_initial,probe_p_final,bayes_pred,bayes_p_final,bayes_matches_final
swap-000-expertise-to-risk,3,swap,expertise,expertise,risk,True,-2.0,expertise,expertise,4.904258801517804e-07,1.586269166674656e-07,0.9999993509472032,1,1,0,0,1,1.586269166674656e-07,expertise,0.14311207464993175,0
swap-000-expertise-to-risk,4,swap,expertise,expertise,risk,True,-1.0,expertise,expertise,2.953111622082552e-07,4.037071981836875e-08,0.999999664318118,1,1,0,0,1,4.037071981836875e-08,expertise,0.12477263419021457,0
swap-000-expertise-to-risk,5,swap,expertise,expertise,risk,True,0.0,expertise,expertise,3.493926146676961e-07,4.211194148022858e-09,0.9999996463961911,1,1,0,0,1,4.211194148022858e-09,expertise,0.11069511735893012,0
swap-000-expertise-to-risk,6,swap,risk,expertise,risk,True,1.0,expertise,risk,0.003973891607621762,0.9958441688268488,0.00018193956552946128,1,0,1,0,1,0.9958441688268488,expertise,0.10159993966083343,0
swap-000-expertise-to-risk,7,swap,risk,expertise,risk,True,2.0,fairness,risk,1.1278039171878303e-06,0.9999788184731809,2.005372290182311e-05,1,0,1,0,0,0.9999788184731809,expertise,0.2401359855675067,0
swap-000-expertise-to-risk,8,swap,risk,expertise,risk,True,3.0,fairness,risk,0.0001363709311422087,0.9998379759456836,2.5653123174222104e-05,1,0,1,0,0,0.9998379759456836,fairness,0.2065226481114306,0
swap-000-expertise-to-risk,9,swap,risk,expertise,risk,True,4.0,fairness,risk,7.792255301831395e-05,0.9981673582937658,0.0017547191532157336,1,0,1,0,0,0.9981673582937658,fairness,0.1690771768538084,0
swap-000-expertise-to-risk,10,swap,risk,expertise,risk,True,5.0,risk,risk,4.144049224833808e-08,0.9999999282037766,3.035573100146255e-08,1,0,1,1,0,0.9999999282037766,expertise,0.2890672687121691,0
swap-000-fairness-to-expertise,1,swap,fairness,fairness,expertise,True,-4.0,risk,fairness,0.9999989947792582,8.981140890651488e-08,9.154093330342629e-07,1,1,0,0,0,9.154093330342629e-07,fairness,0.3333333333333333,0
swap-000-fairness-to-expertise,2,swap,fairness,fairness,expertise,True,-3.0,expertise,fairness,0.9999951092105497,1.2472352042364769e-06,3.6435542462246132e-06,1,1,0,1,0,3.6435542462246132e-06,fairness,0.41966561786679085,0
swap-000-fairness-to-expertise,3,swap,fairness,fairness,expertise,True,-2.0,fairness,fairness,0.9999997257227151,3.209693660816358e-08,2.4218034848409374e-07,1,1,0,0,1,2.4218034848409374e-07,fairness,0.20126933381386136,0
swap-000-fairness-to-expertise,4,swap,fairness,fairness,expertise,True,-1.0,risk,fairness,0.9999993028302003,1.1204156102491e-07,5.851282386151872e-07,1,1,0,0,0,5.851282386151872e-07,risk,0.33001894225824435,0
swap-000-fairness-to-expertise,5,swap,fairness,fairness,expertise,True,0.0,expertise,fairness,0.9999943102988796,1.3952993568139885e-06,4.294401763553022e-06,1,1,0,1,0,4.294401763553022e-06,expertise,0.43550048934284336,1
swap-000-fairness-to-expertise,6,swap,expertise,fairness,expertise,True,1.0,expertise,expertise,1.0544173387765412e-07,1.6999006144019845e-08,0.9999998775592599,1,0,1,1,0,0.9999998775592599,expertise,0.5767378602261801,1
swap-000-fairness-to-expertise,7,swap,expertise,fairness,expertise,True,2.0,expertise,expertise,1.2127879881374827e-06,5.904091768646625e-07,0.999998196802835,1,0,1,1,0,0.999998196802835,expertise,0.6808121799723171,1
swap-000-fairness-to-expertise,8,swap,expertise,fairness,expertise,True,3.0,expertise,expertise,0.0012100929243262178,3.032415029144318e-06,0.9987868746606445,1,0,1,1,0,0.9987868746606445,expertise,0.7455951537955114,1
swap-000-fairness-to-expertise,9,swap,expertise,fairness,expertise,True,4.0,expertise,expertise,1.0614566576876575e-08,6.647518088348093e-09,0.9999999827379155,1,0,1,1,0,0.9999999827379155,expertise,0.7817806397917985,1
swap-000-fairness-to-expertise,10,swap,expertise,fairness,expertise,True,5.0,expertise,expertise,3.667891749843766e-07,0.0004385638947173737,0.9995610693161077,1,0,1,1,0,0.9995610693161077,expertise,0.8007785420586042,1
swap-000-fairness-to-risk,1,swap,fairness,fairness,risk,True,-4.0,risk,fairness,0.9999994845196104,4.7306050407078157e-07,4.241988544772088e-08,1,1,0,1,0,4.7306050407078157e-07,fairness,0.3333333333333333,0
swap-000-fairness-to-risk,2,swap,fairness,fairness,risk,True,-3.0,expertise,fairness,0.9999999682149433,3.140532086492357e-08,3.7973587061126536e-10,1,1,0,0,0,3.140532086492357e-08,fairness,0.16066876426641838,0
swap-000-fairness-to-risk,3,swap,fairness,fairness,risk,True,-2.0,fairness,fairness,0.999998252618123,1.3844392319437634e-06,3.6294264492352966e-07,1,1,0,0,1,1.3844392319437634e-06,fairness,0.24344742642769907,0
swap-000-fairness-to-risk,4,swap,fairness,fairness,risk,True,-1.0,risk,fairness,0.9999999791333587,1.606830497622284e-08,4.798336245408669e-09,1,1,0,1,0,1.606830497622284e-08,risk,0.388699838430534,1
swap-000-fairness-to-risk,5,swap,fairness,fairness,risk,True,0.0,expertise,fairness,0.9999987610189757,1.2151374059805356e-06,2.384361835051023e-08,1,1,0,0,0,1.2151374059805356e-06,expertise,0.18593034748901213,0
swap-000-fairness-to-risk,6,swap,risk,fairness,risk,True,1.0,expertise,risk,1.0085871480623774e-05,0.9999899038946855,1.0233833970913576e-08,1,0,1,0,0,0.9999899038946855,expertise,0.15647350589944387,0
swap-000-fairness-to-risk,7,swap,risk,fairness,risk,True,2.0,expertise,risk,1.059244695405438e-06,0.999998935251624,5.50368064129157e-09,1,0,1,0,0,0.999998935251624,expertise,0.13103036730031026,0
swap-000-fairness-to-risk,8,swap,risk,fairness,risk,True,3.0,expertise,risk,2.457164291259173e-06,0.9999975246027931,1.823291548082619e-08,1,0,1,0,0,0.9999975246027931,expertise,0.11338501171306403,0
swap-000-fairness-to-risk,9,swap,risk,fairness,risk,True,4.0,expertise,risk,1.8416574690024157e-05,0.9999814405945017,1.4283080845457686e-07,1,0,1,0,0,0.9999814405945017,expertise,0.10268886871417382,0
swap-000-fairness-to-risk,10,swap,risk,fairness,risk,True,5.0,fairness,risk,0.0006795918240197022,0.9993188712014192,1.5369745612216694e-06,1,0,1,0,1,0.9993188712014192,expertise,0.24299636537747266,0
swap-000-risk-to-expertise,1,swap,risk,risk,expertise,True,-4.0,expertise,risk,7.60669064483455e-06,0.9999911925867601,1.2007225951437297e-06,1,1,0,1,0,1.2007225951437297e-06,fairness,0.3333333333333333,0
swap-000-risk-to-expertise,2,swap,risk,risk,expertise,True,-3.0,expertise,risk,0.00018878705886918014,0.9998110825215739,1.3041955702047676e-07,1,1,0,1,0,1.3041955702047676e-07,expertise,0.48658599667223235,1
swap-000-risk-to-expertise,3,swap,risk,risk,expertise,True,-2.0,fairness,risk,2.9170582180075664e-06,0.9999363885636822,6.069437809981845e-05,1,1,0,0,0,6.069437809981845e-05,fairness,0.23786788648328705,0
swap-000-risk-to-expertise,4,swap,risk,risk,expertise,True,-1.0,risk,risk,5.025229520613162e-06,0.999918613614856,7.636115562344044e-05,1,1,0,0,1,7.636115562344044e-05,risk,0.3258299701579842,0
swap-000-risk-to-expertise,5,swap,risk,risk,expertise,True,0.0,risk,risk,7.381403302421877e-05,0.9999261514853255,3.4481650241585395e-08,1,1,0,0,1,3.4481650241585395e-08,risk,0.2290249285052097,0
swap-000-risk-to-expertise,6,swap,expertise,risk,expertise,True,1.0,expertise,expertise,5.429424139154203e-05,1.1651971158757243e-08,0.9999456941066373,1,0,1,1,0,0.9999456941066373,expertise,0.3945266361675831,1
swap-000-risk-to-expertise,7,swap,expertise,risk,expertise,True,2.0,expertise,expertise,1.572092581618999e-08,3.525608108479886e-08,0.999999949022993,1,0,1,1,0,0.999999949022993,expertise,0.5422928473866084,1
swap-000-risk-to-expertise,8,swap,expertise,risk,expertise,True,3.0,expertise,expertise,5.170816375007899e-08,3.375640878292379e-08,0.9999999145354275,1,0,1,1,0,0.9999999145354275,expertise,0.6573108946492444,1
swap-000-risk-to-expertise,9,swap,expertise,risk,expertise,True,4.0,expertise,expertise,8.52239501851351e-06,6.397154602465904e-07,0.9999908378895213,1,0,1,1,0,0.9999908378895213,expertise,0.7317236095901153,1
swap-000-risk-to-expertise,10,swap,expertise,risk,expertise,True,5.0,expertise,expertise,2.5844847752829924e-06,8.145837928888842e-08,0.9999973340568454,1,0,1,1,0,0.9999973340568454,expertise,0.7742743530946046,1
swap-000-risk-to-fairness,1,swap,risk,risk,fairness,True,-4.0,expertise,risk,1.3092311293435185e-06,0.999998637302044,5.346682672650922e-08,1,1,0,0,0,1.3092311293435185e-06,fairness,0.3333333333333333,1
swap-000-risk-to-fairness,2,swap,risk,risk,fairness,True,-3.0,fairness,risk,7.413595759875606e-08,0.9999999032180953,2.2645947169906947e-08,1,1,0,1,0,7.413595759875606e-08,fairness,0.41966561786679085,1
swap-000-risk-to-fairness,3,swap,risk,risk,fairness,True,-2.0,fairness,risk,2.6900053070711195e-07,0.9999995949610814,1.3603838781851464e-07,1,1,0,1,0,2.6900053070711195e-07,fairness,0.5636798785512066,1
swap-000-risk-to-fairness,4,swap,risk,risk,fairness,True,-1.0,risk,risk,2.243495613981352e-07,0.9999997679009228,7.749515681812748e-09,1,1,0,0,1,2.243495613981352e-07,risk,0.28706117143190685,0
swap-000-risk-to-fairness,5,swap,risk,risk,fairness,True,0.0,risk,risk,9.872003766891421e-09,0.9999999826744156,7.453580678908084e-09,1,1,0,0,1,9.872003766891421e-09,risk,0.21119839809055554,0
swap-000-risk-to-fairness,6,swap,fairness,risk,fairness,True,1.0,risk,fairness,0.9999997063489469,1.1678235712399339e-07,1.768686961412231e-07,1,0,1,0,1,0.9999997063489469,risk,0.1578289509229309,0
swap-000-risk-to-fairness,7,swap,fairness,risk,fairness,True,2.0,risk,fairness,0.9999492354815056,5.051263881686509e-05,2.5187967738836106e-07,1,0,1,0,1,0.9999492354815056,risk,0.12568488917349183,0
swap-000-risk-to-fairness,8,swap,fairness,risk,fairness,True,3.0,risk,fairness,0.9999906881610162,9.255614032400247e-06,5.622495127955105e-08,1,0,1,0,1,0.9999906881610162,risk,0.10812225805220944,0
swap-000-risk-to-fairness,9,swap,fairness,risk,fairness,True,4.0,risk,fairness,0.9998946802594985,9.798581869766561e-05,7.333921803844308e-06,1,0,1,0,1,0.9998946802594985,risk,0.09903734714254323,0
swap-000-risk-to-fairness,10,swap,fairness,risk,fairness,True,5.0,expertise,fairness,0.9999907707061483,9.152207907885584e-06,7.70859438348784e-08,1,0,1,0,0,0.9999907707061483,risk,0.24244899370428247,0
swap-001-expertise-to-fairness,1,swap,expertise,expertise,fairness,True,-4.0,fairness,expertise,1.395067220345349e-05,8.685227192960088e-08,0.9999859624755245,1,1,0,1,0,1.395067220345349e-05,fairness,0.3333333333333333,1
swap-001-expertise-to-fairness,2,swap,expertise,expertise,fairness,True,-3.0,fairness,expertise,1.0617754934927064e-06,3.454909458822972e-05,0.9999643891299183,1,1,0,1,0,1.0617754934927064e-06,fairness,0.48658599667223235,1
swap-001-expertise-to-fairness,3,swap,expertise,expertise,fairness,True,-2.0,risk,expertise,6.472958150820545e-07,9.144462477332586e-07,0.9999984382579371,1,1,0,0,0,6.472958150820545e-07,risk,0.23786788648328705,0
swap-001-expertise-to-fairness,4,swap,expertise,expertise,fairness,True,-1.0,risk,expertise,1.0389516104216393e-07,1.380550579962812e-07,0.9999997580497809,1,1,0,0,0,1.0389516104216393e-07,risk,0.1920073055340466,0
swap-001-expertise-to-fairness,5,swap,expertise,expertise,fairness,True,0.0,expertise,expertise,9.923457920974195e-10,2.810076789885107e-09,0.9999999961975774,1,1,0,0,1,9.923457920974195e-10,expertise,0.3097495516309151,0
swap-001-expertise-to-fairness,6,swap,fairness,expertise,fairness,True,1.0,fairness,fairness,0.999980795150326,1.8041929186167552e-05,1.162920487643285e-06,1,0,1,1,0,0.999980795150326,fairness,0.42507751993762405,1
swap-001-expertise-to-fairness,7,swap,fairness,expertise,fairness,True,2.0,fairness,fairness,0.9999303540163064,6.9641303895722e-05,4.679797993948954e-09,1,0,1,1,0,0.9999303540163064,fairness,0.5681778454638177,1
swap-001-expertise-to-fairness,8,swap,fairness,expertise,fairness,True,3.0,fairness,fairness,0.9999695643689868,3.0012618325711047e-05,4.230126875367249e-07,1,0,1,1,0,0.9999695643689868,fairness,0.6750748436698254,1
swap-001-expertise-to-fairness,9,swap,fairness,expertise,fairness,True,4.0,fairness,fairness,0.9999255941457288,6.898526621531015e-05,5.420588055768555e-06,1,0,1,1,0,0.9999255941457288,fairness,0.7422469251392038,1
swap-001-expertise-to-fairness,10,swap,fairness,expertise,fairness,True,5.0,fairness,fairness,0.9999587622640012,3.548126837780414e-05,5.756467621007981e-06,1,0,1,1,0,0.9999587622640012,fairness,0.7799804337275025,1
swap-001-expertise-to-risk,1,swap,expertise,expertise,risk,True,-4.0,risk,expertise,1.9925767341699863e-06,9.641096213677841e-07,0.9999970433136444,1,1,0,1,0,9.641096213677841e-07,fairness,0.3333333333333333,0
swap-001-expertise-to-risk,2,swap,expertise,expertise,risk,True,-3.0,expertise,expertise,8.78728934385265e-05,0.011593493381908477,0.9883186337246531,1,1,0,0,1,0.011593493381908477,fairness,0.16066876426641838,0
swap-001-expertise-to-risk,3,swap,expertise,expertise,risk,True,-2.0,expertise,expertise,6.419386250122395e-07,2.1527936136951207e-05,0.9999778301252381,1,1,0,0,1,2.1527936136951207e-05,expertise,0.14311207464993175,0
swap-001-expertise-to-risk,4,swap,expertise,expertise,risk,True,-1.0,expertise,expertise,1.443351359964543e-07,2.715224481931248e-05,0.9999727034200446,1,1,0,0,1,2.715224481931248e-05,expertise,0.12477263419021457,0
swap-001-expertise-to-risk,5,swap,expertise,expertise,risk,True,0.0,fairness,expertise,2.478661458710781e-07,3.948906633968433e-07,0.9999993572431908,1,1,0,0,0,3.948906633968433e-07,fairness,0.2504258557598469,0
swap-001-expertise-to-risk,6,swap,risk,expertise,risk,True,1.0,risk,risk,2.8693190013645e-08,0.999999970728406,5.78403979023874e-10,1,0,1,1,0,0.999999970728406,expertise,0.33910182121074395,0
swap-001-expertise-to-risk,7,swap,risk,expertise,risk,True,2.0,risk,risk,1.029533261786983e-08,0.9999999873614632,2.343204125360724e-09,1,0,1,1,0,0.9999999873614632,risk,0.49207233666483324,1
swap-001-expertise-to-risk,8,swap,risk,expertise,risk,True,3.0,risk,risk,2.318900506352552e-07,0.9999994837755963,2.8433435301405595e-07,1,0,1,1,0,0.9999994837755963,risk,0.620961069396915,1
swap-001-expertise-to-risk,9,swap,risk,expertise,risk,True,4.0,risk,risk,3.703851916885311e-08,0.9999999629516496,9.831139692025276e-12,1,0,1,1,0,0.9999999629516496,risk,0.709423532726717,1
swap-001-expertise-to-risk,10,swap,risk,expertise,risk,True,5.0,risk,risk,1.5547000819489715e-07,0.9999992770291677,5.675008241506289e-07,1,0,1,1,0,0.9999992770291677,risk,0.7619358037405835,1
swap-001-fairness-to-expertise,1,swap,fairness,fairness,expertise,True,-4.0,expertise,fairness,0.9999988980753883,1.0866467973955143e-06,1.5277814345126856e-08,1,1,0,1,0,1.5277814345126856e-08,fairness,0.3333333333333333,0
swap-001-fairness-to-expertise,2,swap,fairness,fairness,expertise,True,-3.0,expertise,fairness,0.9999990492082808,5.152561452358631e-09,9.456391577165126e-07,1,1,0,1,0,9.456391577165126e-07,expertise,0.48658599667223235,1
swap-001-fairness-to-expertise,3,swap,fairness,fairness,expertise,True,-2.0,fairness,fairness,0.9999957640081444,2.801220635403452e-06,1.4347712203926906e-06,1,1,0,0,1,1.4347712203926906e-06,fairness,0.23786788648328705,0
swap-001-fairness-to-expertise,4,swap,fairness,fairness,expertise,True,-1.0,risk,fairness,0.9999945145287514,4.944527595362532e-06,5.409436532824122e-07,1,1,0,0,0,5.409436532824122e-07,risk,0.3258299701579842,0
swap-001-fairness-to-expertise,5,swap,fairness,fairness,expertise,True,0.0,expertise,fairness,0.9999696929782925,3.0298215120842984e-05,8.806586647248791e-09,1,1,0,1,0,8.806586647248791e-09,expertise,0.47259044266271416,1
swap-001-fairness-to-expertise,6,swap,expertise,fairness,expertise,True,1.0,fairness,expertise,2.5203806277062282e-05,2.1455392817138677e-05,0.9999533408009058,1,0,1,0,1,0.9999533408009058,fairness,0.22978944883607433,0
swap-001-fairness-to-expertise,7,swap,expertise,fairness,expertise,True,2.0,risk,expertise,1.3771253761404292e-06,2.167886687428532e-05,0.9999769440077495,1,0,1,0,0,0.9999769440077495,risk,0.32511551366265184,0
swap-001-fairness-to-expertise,8,swap,expertise,fairness,expertise,True,3.0,expertise,expertise,0.016984197994238157,0.017133005974509487,0.9658827960312524,1,0,1,1,0,0.9658827960312524,expertise,0.4648445834669948,1
swap-001-fairness-to-expertise,9,swap,expertise,fairness,expertise,True,4.0,expertise,expertise,1.1723768271221759e-07,5.32332195854449e-09,0.9999998774389952,1,0,1,1,0,0.9999998774389952,expertise,0.6001345378583427,1
swap-001-fairness-to-expertise,10,swap,expertise,fairness,expertise,True,5.0,expertise,expertise,0.00013655698315668023,6.194964554742385e-06,0.9998572480522885,1,0,1,1,0,0.9998572480522885,expertise,0.6961595297917326,1
swap-001-fairness-to-risk,1,swap,fairness,fairness,risk,True,-4.0,fairness,fairness,0.999470036015382,0.0005289574088367975,1.0065757810209195e-06,1,1,0,0,1,0.0005289574088367975,fairness,0.3333333333333333,0
swap-001-fairness-to-risk,2,swap,fairness,fairness,risk,True,-3.0,fairness,fairness,0.9999022017515029,8.76377223543501e-05,1.0160526142551327e-05,1,1,0,0,1,8.76377223543501e-05,fairness,0.2567070016638839,0
swap-001-fairness-to-risk,3,swap,fairness,fairness,risk,True,-2.0,fairness,fairness,0.9998109644232528,0.00018561762484904892,3.4179518980533804e-06,1,1,0,0,1,0.00018561762484904892,fairness,0.19158479912636983,0
swap-001-fairness-to-risk,4,swap,fairness,fairness,risk,True,-1.0,fairness,fairness,0.9999903945877111,3.953907647939258e-06,5.651504641114042e-06,1,1,0,0,1,3.953907647939258e-06,fairness,0.14658911757256776,0
swap-001-fairness-to-risk,5,swap,fairness,fairness,risk,True,0.0,fairness,fairness,0.999999973920596,2.398701101153823e-08,2.092392895318663e-09,1,1,0,0,1,2.398701101153823e-08,fairness,0.11976303267853333,0
swap-001-fairness-to-risk,6,swap,risk,fairness,risk,True,1.0,fairness,risk,4.114918572083659e-07,0.9999987465969988,8.419111438184452e-07,1,0,1,0,1,0.9999987465969988,fairness,0.10515375071078312,0
swap-001-fairness-to-risk,7,swap,risk,fairness,risk,True,2.0,fairness,risk,2.436924962041529e-06,0.9999975378343797,2.524065823081905e-08,1,0,1,0,1,0.9999975378343797,fairness,0.09758803781213972,0
swap-001-fairness-to-risk,8,swap,risk,fairness,risk,True,3.0,risk,risk,2.996851952606453e-10,0.9999999986432333,1.0570815427181017e-09,1,0,1,1,0,0.9999999986432333,fairness,0.24019934242528543,0
swap-001-fairness-to-risk,9,swap,risk,fairness,risk,True,4.0,risk,risk,4.9412628436694196e-08,0.9999995929706023,3.576167692936699e-07,1,0,1,1,0,0.9999995929706023,fairness,0.3903185353366759,0
swap-001-fairness-to-risk,10,swap,risk,fairness,risk,True,5.0,expertise,risk,5.320866179463853e-08,0.9999999406097757,6.181562553114908e-09,1,0,1,0,0,0.9999999406097757,fairness,0.18670948145416827,0
swap-001-risk-to-expertise,1,swap,risk,risk,expertise,True,-4.0,fairness,risk,2.3157332648437983e-09,0.9999999973363944,3.4787233750131613e-10,1,1,0,0,0,3.4787233750131613e-10,fairness,0.3333333333333333,0
swap-001-risk-to-expertise,2,swap,risk,risk,expertise,True,-3.0,risk,risk,2.357063783731385e-09,0.9999999550299135,4.261302274429356e-08,1,1,0,0,1,4.261302274429356e-08,risk,0.41966561786679085,0
swap-001-risk-to-expertise,3,swap,risk,risk,expertise,True,-2.0,expertise,risk,1.4366028993479607e-09,0.999999997492695,1.0707021318597804e-09,1,1,0,1,0,1.0707021318597804e-09,expertise,0.5552832397584395,1
swap-001-risk-to-expertise,4,swap,risk,risk,expertise,True,-1.0,fairness,risk,1.571199474164938e-08,0.9999999823452216,1.942783629331024e-09,1,1,0,0,0,1.942783629331024e-09,fairness,0.28128121931122163,0
swap-001-risk-to-expertise,5,swap,risk,risk,expertise,True,0.0,risk,risk,9.741736100111308e-11,0.9999999788163947,2.108618794299216e-08,1,1,0,0,1,2.108618794299216e-08,risk,0.3785691631681446,0
swap-001-risk-to-expertise,6,swap,expertise,risk,expertise,True,1.0,risk,expertise,1.955121806364795e-07,0.05040743773855008,0.9495923667492694,1,0,1,0,1,0.9495923667492694,risk,0.2667886338743761,0
swap-001-risk-to-expertise,7,swap,expertise,risk,expertise,True,2.0,expertise,expertise,5.688708994685918e-07,9.646479742017417e-06,0.9999897846493585,1,0,1,1,0,0.9999897846493585,expertise,0.43053616598243927,1
swap-001-risk-to-expertise,8,swap,expertise,risk,expertise,True,3.0,expertise,expertise,5.94017396792506e-09,3.465587719102838e-05,0.9999653381826351,1,0,1,1,0,0.9999653381826351,expertise,0.5726775741117077,1
swap-001-risk-to-expertise,9,swap,expertise,risk,expertise,True,4.0,expertise,expertise,7.83055484218512e-07,9.29165573332811e-05,0.9999063003871824,1,0,1,1,0,0.9999063003871824,expertise,0.6780990993444284,1
swap-001-risk-to-expertise,10,swap,expertise,risk,expertise,True,5.0,expertise,expertise,1.3121854381968443e-06,0.00028846608974060825,0.9997102217248212,1,0,1,1,0,0.9997102217248212,expertise,0.7440148739477216,1
swap-001-risk-to-fairness,1,swap,risk,risk,fairness,True,-4.0,risk,risk,6.008157167105285e-07,0.9999993543868977,4.479738551195499e-08,1,1,0,0,1,6.008157167105285e-07,fairness,0.3333333333333333,1
swap-001-risk-to-fairness,2,swap,risk,risk,fairness,True,-3.0,risk,risk,9.99875633866201e-08,0.9999998971274128,2.88502365316192e-09,1,1,0,0,1,9.99875633866201e-08,risk,0.2567070016638839,0
swap-001-risk-to-fairness,3,swap,risk,risk,fairness,True,-2.0,expertise,risk,3.341381279566207e-06,0.999996651330833,7.287887381009072e-09,1,1,0,0,0,3.341381279566207e-06,fairness,0.38106605675835653,1
swap-001-risk-to-fairness,4,swap,risk,risk,fairness,True,-1.0,fairness,risk,2.7378728911777324e-07,0.9999997233896064,2.8231045740645366e-09,1,1,0,1,0,2.7378728911777324e-07,fairness,0.4918815865304429,1
swap-001-risk-to-fairness,5,swap,risk,risk,fairness,True,0.0,risk,risk,3.1462164217084463e-06,0.9999968226075565,3.117602177615706e-08,1,1,0,0,1,3.1462164217084463e-06,risk,0.24098761642748007,0
swap-001-risk-to-fairness,6,swap,fairness,risk,fairness,True,1.0,risk,fairness,0.9998696776579634,0.00012885756865369037,1.4647733829375528e-06,1,0,1,0,1,0.9998696776579634,risk,0.18427094309323908,0
swap-001-risk-to-fairness,7,swap,fairness,risk,fairness,True,2.0,expertise,fairness,0.9999794118809342,1.8330814077621722e-05,2.2573049882185416e-06,1,0,1,0,0,0.9999794118809342,expertise,0.32224858131586137,0
swap-001-risk-to-fairness,8,swap,fairness,risk,fairness,True,3.0,expertise,fairness,0.9997027927627335,0.0001644361019815949,0.00013277113528486627,1,0,1,0,0,0.9997027927627335,expertise,0.24565564144277294,0
swap-001-risk-to-fairness,9,swap,fairness,risk,fairness,True,4.0,fairness,fairness,0.9999999393500777,4.952718111489719e-08,1.1122741256526237e-08,1,0,1,1,0,0.9999999393500777,fairness,0.37532798034751713,1
swap-001-risk-to-fairness,10,swap,fairness,risk,fairness,True,5.0,fairness,fairness,0.9999924196370341,7.565981817637193e-06,1.4381148245940725e-08,1,0,1,1,0,0.9999924196370341,fairness,0.5253913639047676,1
swap-002-expertise-to-fairness,1,swap,expertise,expertise,fairness,True,-4.0,expertise,expertise,3.7449147172238494e-05,2.8420215795835325e-06,0.9999597088312483,1,1,0,0,1,3.7449147172238494e-05,fairness,0.3333333333333333,1
swap-002-expertise-to-fairness,2,swap,expertise,expertise,fairness,True,-3.0,expertise,expertise,1.3850975758665868e-06,1.1328738046632111e-07,0.9999985016150438,1,1,0,0,1,1.3850975758665868e-06,expertise,0.2567070016638839,0
swap-002-expertise-to-fairness,3,swap,expertise,expertise,fairness,True,-2.0,expertise,expertise,8.702547308223295e-07,3.787908496186875e-08,0.9999990918661841,1,1,0,0,1,8.702547308223295e-07,expertise,0.19158479912636983,0
swap-002-expertise-to-fairness,4,swap,expertise,expertise,fairness,True,-1.0,expertise,expertise,2.3864245077415134e-07,1.7317338370746267e-07,0.9999995881841657,1,1,0,0,1,2.3864245077415134e-07,expertise,0.14658911757256773,0
swap-002-expertise-to-fairness,5,swap,expertise,expertise,fairness,True,0.0,expertise,expertise,3.815404145442487e-06,4.6210056332755714e-05,0.9999499745395217,1,1,0,0,1,3.815404145442487e-06,expertise,0.11976303267853332,0
swap-002-expertise-to-fairness,6,swap,fairness,expertise,fairness,True,1.0,expertise,fairness,0.9999923729153203,7.616728437614156e-06,1.035624221936821e-08,1,0,1,0,1,0.9999923729153203,expertise,0.10515375071078312,0
swap-002-expertise-to-fairness,7,swap,fairness,expertise,fairness,True,2.0,expertise,fairness,0.9999975995163167,2.392979186317769e-06,7.504497048266657e-09,1,0,1,0,1,0.9999975995163167,expertise,0.09758803781213973,0
swap-002-expertise-to-fairness,8,swap,fairness,expertise,fairness,True,3.0,fairness,fairness,0.9999998151937401,1.6999256528477892e-07,1.48136945780517e-08,1,0,1,1,0,0.9999998151937401,expertise,0.24019934242528543,0
swap-002-expertise-to-fairness,9,swap,fairness,expertise,fairness,True,4.0,risk,fairness,0.9993887303030112,0.0006047542877124291,6.5154092762436114e-06,1,0,1,0,0,0.9993887303030112,expertise,0.12349107531585395,0
swap-002-expertise-to-fairness,10,swap,fairness,expertise,fairness,True,5.0,expertise,fairness,0.9996995824327327,0.0002964478515198973,3.969715747443666e-06,1,0,1,0,1,0.9996995824327327,expertise,0.18237108250268563,0
swap-002-expertise-to-risk,1,swap,expertise,expertise,risk,True,-4.0,fairness,expertise,3.490373366179331e-06,9.396032675675185e-07,0.9999955700233663,1,1,0,0,0,9.396032675675185e-07,fairness,0.3333333333333333,0
swap-002-expertise-to-risk,2,swap,expertise,expertise,risk,True,-3.0,risk,expertise,1.9435025343598613e-06,2.8735925211248114e-07,0.9999977691382135,1,1,0,1,0,2.8735925211248114e-07,risk,0.41966561786679085,1
swap-002-expertise-to-risk,3,swap,expertise,expertise,risk,True,-2.0,risk,expertise,0.0004321633511926131,2.097647139487472e-06,0.9995657390016678,1,1,0,1,0,2.097647139487472e-06,risk,0.5636798785512066,1
swap-002-expertise-to-risk,4,swap,expertise,expertise,risk,True,-1.0,expertise,expertise,1.1363696872260023e-05,1.2358907368015306e-05,0.9999762773957598,1,1,0,0,1,1.2358907368015306e-05,expertise,0.28706117143190685,0
swap-002-expertise-to-risk,5,swap,expertise,expertise,risk,True,0.0,expertise,expertise,0.00016761887367725315,4.7059685408734676e-05,0.999785321440914,1,1,0,0,1,4.7059685408734676e-05,expertise,0.21119839809055557,0
swap-002-expertise-to-risk,6,swap,risk,expertise,risk,True,1.0,expertise,risk,5.178509865362873e-07,0.9999992223591013,2.5978991207338447e-07,1,0,1,0,1,0.9999992223591013,expertise,0.15782895092293092,0
swap-002-expertise-to-risk,7,swap,risk,expertise,risk,True,2.0,expertise,risk,7.926116646181641e-06,0.9999920531064118,2.0776942085196006e-08,1,0,1,0,1,0.9999920531064118,expertise,0.12568488917349185,0
